fact_check_id,post_id,claim_lang,ocr_lang,pair_lang
69900,8284,,,"(None, None)"
69900,8285,,,"(None, None)"
69901,13437,,,"(None, None)"
69904,11836,,,"(None, None)"
69904,11837,,,"(None, None)"
69914,24281,,,"(None, None)"
69929,16998,,,"(None, nan)"
69941,17855,,"[('eng', 0.9580837488174438), ('ron', 0.0065062507055699825)]","(None, [('eng', 0.9580837488174438), ('ron', 0.0065062507055699825)])"
69959,9791,,"[('deu', 0.8593475222587585), ('sv', 0.016627872362732887), ('eng', 0.015276213176548481), ('dan', 0.014882536605000496), ('msa', 0.012354767881333828), ('nor', 0.012335393577814102), ('por', 0.007966005243360996)]","(None, [('deu', 0.8593475222587585), ('sv', 0.016627872362732887), ('eng', 0.015276213176548481), ('dan', 0.014882536605000496), ('msa', 0.012354767881333828), ('nor', 0.012335393577814102), ('por', 0.007966005243360996)])"
69959,11717,,"[('deu', 0.8298299312591553), ('eng', 0.03339630737900734), ('dan', 0.02204412966966629), ('nor', 0.018217725679278374), ('ceb', 0.016099900007247925)]","(None, [('deu', 0.8298299312591553), ('eng', 0.03339630737900734), ('dan', 0.02204412966966629), ('nor', 0.018217725679278374), ('ceb', 0.016099900007247925)])"
70000,16634,,,"(None, nan)"
70000,21194,,"[('eng', 0.9023927450180054), ('ron', 0.0509842149913311), ('spa', 0.046623051166534424)]","(None, [('eng', 0.9023927450180054), ('ron', 0.0509842149913311), ('spa', 0.046623051166534424)])"
70003,2366,,"[('eng', 0.9509212374687195), ('gl', 0.016568446531891823)]","(None, [('eng', 0.9509212374687195), ('gl', 0.016568446531891823)])"
70003,10922,,"[('rus', 0.5521173477172852), ('tur', 0.15892213582992554), ('slk', 0.13021153211593628)]","(None, [('rus', 0.5521173477172852), ('tur', 0.15892213582992554), ('slk', 0.13021153211593628)])"
70003,20343,,"[('rus', 0.6186226010322571), ('bul', 0.12864714860916138), ('kk', 0.12812049686908722), ('tg', 0.12460974603891373)]","(None, [('rus', 0.6186226010322571), ('bul', 0.12864714860916138), ('kk', 0.12812049686908722), ('tg', 0.12460974603891373)])"
70004,13632,,"[('eng', 0.9782037734985352)]","(None, [('eng', 0.9782037734985352)])"
70007,4107,,,"(None, nan)"
70020,9738,,,"(None, None)"
70030,12411,,"[('deu', 1.0)]","(None, [('deu', 1.0)])"
70032,25902,,,"(None, nan)"
70038,1779,,"[('eng', 0.8488426804542542), ('tam', 0.12979327142238617), ('sa', 0.02136407047510147)]","(None, [('eng', 0.8488426804542542), ('tam', 0.12979327142238617), ('sa', 0.02136407047510147)])"
70048,4012,,,"(None, None)"
70048,24853,,,"(None, nan)"
70053,11937,,,"(None, None)"
70060,9356,,,"(None, None)"
70061,11947,,,"(None, None)"
70063,15791,,,"(None, nan)"
70063,19898,,,"(None, None)"
70071,23429,,,"(None, None)"
70075,23745,,,"(None, None)"
70076,10225,,,"(None, None)"
70076,27775,,,"(None, None)"
70078,21593,,,"(None, nan)"
70083,16102,,,"(None, nan)"
70083,16103,,,"(None, nan)"
70083,16104,,,"(None, nan)"
70086,24091,,"[('hin', 0.8154615759849548)]","(None, [('hin', 0.8154615759849548)])"
70097,5617,,,"(None, nan)"
70102,16311,,,"(None, nan)"
70102,16312,,,"(None, nan)"
70106,4268,,,"(None, nan)"
70106,16993,,,"(None, nan)"
70106,16994,,,"(None, nan)"
70106,16995,,,"(None, nan)"
70106,16996,,,"(None, nan)"
70108,18136,,,"(None, None)"
70109,3638,,,"(None, None)"
70111,14573,,,"(None, nan)"
70112,9832,,"[('spa', 0.935186505317688), ('eng', 0.032837677747011185), ('sqi', 0.03034840151667595)]","(None, [('spa', 0.935186505317688), ('eng', 0.032837677747011185), ('sqi', 0.03034840151667595)])"
70112,15661,,,"(None, nan)"
70112,27709,,"[('spa', 0.9316734671592712), ('eng', 0.03419431671500206), ('sqi', 0.03138140216469765)]","(None, [('spa', 0.9316734671592712), ('eng', 0.03419431671500206), ('sqi', 0.03138140216469765)])"
70113,4795,,,"(None, nan)"
70114,16757,,,"(None, nan)"
70115,9601,,,"(None, None)"
70115,11723,,,"(None, None)"
70115,27212,,,"(None, None)"
70119,3468,,,"(None, None)"
70119,28070,,,"(None, None)"
70121,3307,,,"(None, None)"
70121,3708,,,"(None, None)"
70121,11785,,,"(None, None)"
70124,3321,,,"(None, None)"
70124,10141,,,"(None, None)"
70124,27816,,,"(None, None)"
70126,26983,,,"(None, None)"
70128,14094,,"[('eng', 0.5431481003761292), ('spa', 0.4348272383213043)]","(None, [('eng', 0.5431481003761292), ('spa', 0.4348272383213043)])"
70128,14818,,,"(None, nan)"
70129,11958,,,"(None, None)"
70132,2182,,"[('spa', 0.8230752944946289), ('ita', 0.1161612719297409), ('eng', 0.0607634112238884)]","(None, [('spa', 0.8230752944946289), ('ita', 0.1161612719297409), ('eng', 0.0607634112238884)])"
70132,2183,,"[('spa', 0.6721420288085938), ('spa', 0.1844913214445114), ('ron', 0.0914037823677063)]","(None, [('spa', 0.6721420288085938), ('spa', 0.1844913214445114), ('ron', 0.0914037823677063)])"
70132,17823,,"[('spa', 0.6689366698265076), ('spa', 0.18859349191188812), ('ron', 0.08795665204524994)]","(None, [('spa', 0.6689366698265076), ('spa', 0.18859349191188812), ('ron', 0.08795665204524994)])"
70133,3866,,"[('spa', 0.641106903553009), ('por', 0.31823334097862244)]","(None, [('spa', 0.641106903553009), ('por', 0.31823334097862244)])"
70133,17429,,,"(None, None)"
70134,17784,,,"(None, None)"
70137,13206,,,"(None, None)"
70142,20744,,,"(None, None)"
70142,22178,,,"(None, nan)"
70144,1773,,"[('spa', 0.938614547252655), ('por', 0.061385441571474075)]","(None, [('spa', 0.938614547252655), ('por', 0.061385441571474075)])"
70144,1774,,"[('spa', 0.9141303896903992), ('por', 0.08586962521076202)]","(None, [('spa', 0.9141303896903992), ('por', 0.08586962521076202)])"
70144,5536,,,"(None, nan)"
70263,6389,,"[('eng', 1.0)]","(None, [('eng', 1.0)])"
70283,6183,,"[('eng', 0.9563963413238525), ('spa', 0.039384402334690094)]","(None, [('eng', 0.9563963413238525), ('spa', 0.039384402334690094)])"
70555,11978,,,"(None, None)"
70558,793,,"[('eng', 0.5174081325531006), ('deu', 0.47613656520843506)]","(None, [('eng', 0.5174081325531006), ('deu', 0.47613656520843506)])"
70663,25239,,,"(None, nan)"
70896,11993,,,"(None, None)"
70959,546,,"[('sin', 0.853087306022644), ('eng', 0.14691272377967834)]","(None, [('sin', 0.853087306022644), ('eng', 0.14691272377967834)])"
70959,24883,,,"(None, nan)"
70959,27671,,"[('sin', 0.8522276878356934), ('eng', 0.14777228236198425)]","(None, [('sin', 0.8522276878356934), ('eng', 0.14777228236198425)])"
70988,5920,,,"(None, nan)"
71063,6679,,,"(None, None)"
71063,10492,,"[('deu', 1.0)]","(None, [('deu', 1.0)])"
71063,18843,,,"(None, nan)"
71063,25744,,,"(None, nan)"
71064,177,,"[('deu', 0.5175158381462097), ('fra', 0.34220054745674133), ('spa', 0.05819416791200638), ('eng', 0.05587281659245491)]","(None, [('deu', 0.5175158381462097), ('fra', 0.34220054745674133), ('spa', 0.05819416791200638), ('eng', 0.05587281659245491)])"
71065,11980,,,"(None, None)"
71087,2261,,"[('deu', 1.0)]","(None, [('deu', 1.0)])"
71087,10899,,"[('deu', 1.0)]","(None, [('deu', 1.0)])"
71101,10679,,"[('eng', 0.6307674050331116), ('ku', 0.032978951930999756)]","(None, [('eng', 0.6307674050331116), ('ku', 0.032978951930999756)])"
71109,8060,,"[('nld', 0.8118458986282349), ('kri', 0.13379362225532532), ('deu', 0.04164921119809151), ('hbs', 0.012711284682154655)]","(None, [('nld', 0.8118458986282349), ('kri', 0.13379362225532532), ('deu', 0.04164921119809151), ('hbs', 0.012711284682154655)])"
71238,733,,"[('deu', 1.0)]","(None, [('deu', 1.0)])"
71238,2820,,"[('deu', 1.0)]","(None, [('deu', 1.0)])"
71238,4389,,,"(None, nan)"
71238,8530,,"[('deu', 1.0)]","(None, [('deu', 1.0)])"
71239,733,,"[('deu', 1.0)]","(None, [('deu', 1.0)])"
71239,8530,,"[('deu', 1.0)]","(None, [('deu', 1.0)])"
71244,8396,,,"(None, None)"
71279,21332,,"[('deu', 0.8751448392868042), ('eng', 0.08981139957904816)]","(None, [('deu', 0.8751448392868042), ('eng', 0.08981139957904816)])"
71279,21985,,,"(None, nan)"
71281,21332,,"[('deu', 0.8751448392868042), ('eng', 0.08981139957904816)]","(None, [('deu', 0.8751448392868042), ('eng', 0.08981139957904816)])"
71281,21985,,,"(None, nan)"
71293,4419,,,"(None, nan)"
71293,21718,,,"(None, nan)"
71306,4351,,,"(None, nan)"
71311,8529,,,"(None, None)"
71323,10706,,,"(None, None)"
71323,15356,,,"(None, nan)"
71323,26310,,,"(None, nan)"
71323,26315,,,"(None, nan)"
71334,4123,,,"(None, nan)"
71397,12919,,"[('deu', 0.8631436824798584), ('eng', 0.1118139699101448), ('ga', 0.025042328983545303)]","(None, [('deu', 0.8631436824798584), ('eng', 0.1118139699101448), ('ga', 0.025042328983545303)])"
71407,1932,,"[('deu', 0.8723153471946716), ('lb', 0.028025023639202118), ('msa', 0.012772469781339169), ('fy', 0.009713202714920044), ('eng', 0.00593786034733057), ('hun', 0.005934113636612892), ('nor', 0.004898295272141695), ('tur', 0.004597838036715984), ('ita', 0.004318822640925646), ('aze', 0.0031056853476911783)]","(None, [('deu', 0.8723153471946716), ('lb', 0.028025023639202118), ('msa', 0.012772469781339169), ('fy', 0.009713202714920044), ('eng', 0.00593786034733057), ('hun', 0.005934113636612892), ('nor', 0.004898295272141695), ('tur', 0.004597838036715984), ('ita', 0.004318822640925646), ('aze', 0.0031056853476911783)])"
71467,14594,,,"(None, nan)"
71516,11042,,,"(None, None)"
71680,6553,,"[('eng', 0.6582629084587097)]","(None, [('eng', 0.6582629084587097)])"
71718,10736,,"[('eng', 0.8847600221633911)]","(None, [('eng', 0.8847600221633911)])"
71769,11386,,,"(None, None)"
71769,12831,,,"(None, None)"
71795,12026,,"[('ga', 0.6172357201576233), ('eng', 0.15976618230342865), ('so', 0.10519648343324661)]","(None, [('ga', 0.6172357201576233), ('eng', 0.15976618230342865), ('so', 0.10519648343324661)])"
71795,12029,,"[('nso', 0.5424882173538208), ('spa', 0.20345349609851837), ('eng', 0.13818474113941193)]","(None, [('nso', 0.5424882173538208), ('spa', 0.20345349609851837), ('eng', 0.13818474113941193)])"
71795,15295,,,"(None, nan)"
71808,16028,,,"(None, nan)"
71809,1089,,"[('spa', 0.9650516510009766)]","(None, [('spa', 0.9650516510009766)])"
71809,18612,,,"(None, nan)"
71809,22481,,,"(None, nan)"
71811,3263,,,"(None, None)"
71811,3870,,,"(None, None)"
71811,27805,,"[('spa', 0.9664193987846375), ('por', 0.023574162274599075)]","(None, [('spa', 0.9664193987846375), ('por', 0.023574162274599075)])"
71813,10364,,,"(None, None)"
71813,20257,,,"(None, None)"
71848,17456,,"[('eng', 0.7435514330863953), ('spa', 0.22707676887512207)]","(None, [('eng', 0.7435514330863953), ('spa', 0.22707676887512207)])"
71849,12040,,,"(None, None)"
71851,447,,"[('spa', 0.9675986170768738), ('gl', 0.013569033704698086), ('por', 0.007005869876593351), ('co', 0.005311921238899231), ('fra', 0.004640032071620226)]","(None, [('spa', 0.9675986170768738), ('gl', 0.013569033704698086), ('por', 0.007005869876593351), ('co', 0.005311921238899231), ('fra', 0.004640032071620226)])"
71870,4489,,,"(None, nan)"
71882,23913,,"[('eng', 0.5862502455711365), ('ces', 0.21603341400623322)]","(None, [('eng', 0.5862502455711365), ('ces', 0.21603341400623322)])"
71901,4654,,,"(None, nan)"
71940,4252,,,"(None, nan)"
71940,4253,,,"(None, nan)"
71940,25801,,,"(None, nan)"
71941,19549,,"[('hin', 0.902644693851471)]","(None, [('hin', 0.902644693851471)])"
71950,830,,"[('eng', 0.8952762484550476)]","(None, [('eng', 0.8952762484550476)])"
71950,15873,,,"(None, nan)"
71950,24612,,,"(None, nan)"
71969,24390,,,"(None, None)"
71986,24517,,"[('eng', 0.5659080743789673), ('ron', 0.23952007293701172)]","(None, [('eng', 0.5659080743789673), ('ron', 0.23952007293701172)])"
71992,26374,,,"(None, nan)"
71992,26378,,,"(None, nan)"
71993,14847,,,"(None, nan)"
71994,21255,,"[('eng', 0.9418362379074097), ('tam', 0.03210597485303879)]","(None, [('eng', 0.9418362379074097), ('tam', 0.03210597485303879)])"
71994,21256,,"[('eng', 0.8931198120117188), ('msa', 0.0352298766374588)]","(None, [('eng', 0.8931198120117188), ('msa', 0.0352298766374588)])"
71994,21257,,"[('eng', 0.9294100403785706), ('nor', 0.009566789492964745), ('slk', 0.0079738674685359)]","(None, [('eng', 0.9294100403785706), ('nor', 0.009566789492964745), ('slk', 0.0079738674685359)])"
71995,3047,,"[('eng', 0.9502201676368713)]","(None, [('eng', 0.9502201676368713)])"
71995,12285,,"[('eng', 0.8244842290878296)]","(None, [('eng', 0.8244842290878296)])"
71995,22084,,,"(None, nan)"
71996,24052,,"[('eng', 0.6107222437858582), ('tel', 0.11338751018047333), ('sd', 0.08258865028619766)]","(None, [('eng', 0.6107222437858582), ('tel', 0.11338751018047333), ('sd', 0.08258865028619766)])"
72000,19918,,,"(None, None)"
72000,19919,,,"(None, None)"
72002,24189,,,"(None, None)"
72019,23904,,,"(None, None)"
72020,24119,,,"(None, None)"
72023,3411,,,"(None, None)"
72024,3959,,,"(None, None)"
72024,23850,,,"(None, None)"
72032,3411,,,"(None, None)"
72035,13516,,,"(None, None)"
72035,13523,,,"(None, None)"
72037,19534,,,"(None, None)"
72044,2548,,"[('hin', 0.8875852227210999)]","(None, [('hin', 0.8875852227210999)])"
72053,24391,,"[('hin', 0.6069124341011047), ('eng', 0.2748432457447052), ('ita', 0.0501079335808754), ('tam', 0.005875293631106615)]","(None, [('hin', 0.6069124341011047), ('eng', 0.2748432457447052), ('ita', 0.0501079335808754), ('tam', 0.005875293631106615)])"
72053,24392,,"[('hin', 0.5585459470748901), ('eng', 0.2948446571826935), ('ita', 0.05235601216554642), ('tam', 0.02623143419623375)]","(None, [('hin', 0.5585459470748901), ('eng', 0.2948446571826935), ('ita', 0.05235601216554642), ('tam', 0.02623143419623375)])"
72053,24393,,"[('hin', 0.62412029504776), ('eng', 0.2255936712026596), ('ita', 0.051131799817085266), ('tam', 0.02647164650261402)]","(None, [('hin', 0.62412029504776), ('eng', 0.2255936712026596), ('ita', 0.051131799817085266), ('tam', 0.02647164650261402)])"
72053,24394,,"[('hin', 0.6500925421714783), ('eng', 0.24277344346046448), ('ita', 0.048401910811662674)]","(None, [('hin', 0.6500925421714783), ('eng', 0.24277344346046448), ('ita', 0.048401910811662674)])"
72054,21587,,,"(None, nan)"
72057,17638,,,"(None, None)"
72062,24245,,"[('urd', 0.44151681661605835)]","(None, [('urd', 0.44151681661605835)])"
72062,24298,,,"(None, None)"
72062,24416,,"[('msa', 0.52577805519104), ('urd', 0.4528214931488037)]","(None, [('msa', 0.52577805519104), ('urd', 0.4528214931488037)])"
72063,23805,,,"(None, None)"
72063,23806,,,"(None, None)"
72063,23807,,,"(None, None)"
72063,23808,,,"(None, None)"
72068,1782,,"[('eng', 0.9910855293273926)]","(None, [('eng', 0.9910855293273926)])"
72068,6115,,,"(None, nan)"
72068,27635,,"[('eng', 1.0)]","(None, [('eng', 1.0)])"
72069,23907,,,"(None, None)"
72069,23908,,,"(None, None)"
72069,23909,,"[('hin', 1.0)]","(None, [('hin', 1.0)])"
72071,3993,,,"(None, None)"
72071,24385,,,"(None, None)"
72071,24417,,,"(None, None)"
72074,17492,,,"(None, None)"
72075,18633,,,"(None, nan)"
72076,2551,,"[('hin', 0.8023757934570312), ('eng', 0.12793734669685364)]","(None, [('hin', 0.8023757934570312), ('eng', 0.12793734669685364)])"
72076,24338,,"[('eng', 0.4725078046321869), ('hin', 0.3480486273765564), ('et', 0.12520909309387207)]","(None, [('eng', 0.4725078046321869), ('hin', 0.3480486273765564), ('et', 0.12520909309387207)])"
72082,24379,,,"(None, None)"
72085,24190,,,"(None, None)"
72088,22073,,,"(None, nan)"
72092,23186,,,"(None, None)"
72111,24509,,,"(None, None)"
72114,21281,,,"(None, None)"
72115,24084,,,"(None, None)"
72116,19917,,,"(None, None)"
72118,24285,,"[('hin', 1.0)]","(None, [('hin', 1.0)])"
72119,189,,"[('hin', 0.7485343813896179), ('gom', 0.06561797857284546), ('eng', 0.04494434967637062), ('eu', 0.03656948730349541), ('doi', 0.03503048047423363), ('tur', 0.01998894289135933)]","(None, [('hin', 0.7485343813896179), ('gom', 0.06561797857284546), ('eng', 0.04494434967637062), ('eu', 0.03656948730349541), ('doi', 0.03503048047423363), ('tur', 0.01998894289135933)])"
72120,24092,,"[('eng', 0.7467032670974731), ('dan', 0.25329670310020447)]","(None, [('eng', 0.7467032670974731), ('dan', 0.25329670310020447)])"
72121,6885,,,"(None, None)"
72121,6886,,,"(None, None)"
72132,8290,,,"(None, None)"
72132,24118,,,"(None, None)"
72132,24119,,,"(None, None)"
72143,24517,,"[('eng', 0.5659080743789673), ('ron', 0.23952007293701172)]","(None, [('eng', 0.5659080743789673), ('ron', 0.23952007293701172)])"
72144,296,,"[('hin', 0.6856622695922852), ('eng', 0.1511332392692566)]","(None, [('hin', 0.6856622695922852), ('eng', 0.1511332392692566)])"
72145,5120,,,"(None, nan)"
72145,24526,,"[('tel', 0.3955821990966797), ('tur', 0.24889951944351196), ('eng', 0.22999803721904755)]","(None, [('tel', 0.3955821990966797), ('tur', 0.24889951944351196), ('eng', 0.22999803721904755)])"
72146,24020,,,"(None, None)"
72146,24021,,"[('hin', 0.9688734412193298)]","(None, [('hin', 0.9688734412193298)])"
72146,24022,,"[('hin', 0.9640036225318909), ('eng', 0.026356840506196022)]","(None, [('hin', 0.9640036225318909), ('eng', 0.026356840506196022)])"
72148,16620,,,"(None, nan)"
72151,17532,,"[('eng', 0.8798673152923584)]","(None, [('eng', 0.8798673152923584)])"
72151,24193,,"[('eng', 0.9816896915435791), ('hun', 0.018310319632291794)]","(None, [('eng', 0.9816896915435791), ('hun', 0.018310319632291794)])"
72153,19695,,"[('eng', 0.7356358170509338), ('nor', 0.06764105707406998)]","(None, [('eng', 0.7356358170509338), ('nor', 0.06764105707406998)])"
72153,19696,,"[('eng', 0.7009753584861755), ('nor', 0.05751045048236847), ('spa', 0.024614708498120308)]","(None, [('eng', 0.7009753584861755), ('nor', 0.05751045048236847), ('spa', 0.024614708498120308)])"
72154,12065,,"[('eng', 0.9617516994476318)]","(None, [('eng', 0.9617516994476318)])"
72155,7808,,"[('mr', 0.7102344036102295), ('eng', 0.2897655963897705)]","(None, [('mr', 0.7102344036102295), ('eng', 0.2897655963897705)])"
72169,24244,,,"(None, None)"
72170,23911,,,"(None, None)"
72170,24116,,"[('hin', 0.5746656060218811), ('eng', 0.2090422809123993)]","(None, [('hin', 0.5746656060218811), ('eng', 0.2090422809123993)])"
72171,4319,,,"(None, nan)"
72171,24527,,,"(None, None)"
72179,26157,,,"(None, nan)"
72180,3076,,"[('eng', 0.6874602437019348)]","(None, [('eng', 0.6874602437019348)])"
72180,5796,,,"(None, nan)"
72180,6893,,,"(None, None)"
72180,16591,,,"(None, nan)"
72183,24308,,,"(None, None)"
72184,12510,,,"(None, None)"
72185,10532,,"[('eng', 1.0)]","(None, [('eng', 1.0)])"
72186,15355,,,"(None, nan)"
72186,21019,,,"(None, None)"
72188,23815,,,"(None, None)"
72188,23816,,,"(None, None)"
72192,3138,,,"(None, None)"
72192,3139,,,"(None, None)"
72195,24205,,"[('hin', 1.0)]","(None, [('hin', 1.0)])"
72197,1049,,"[('eng', 1.0)]","(None, [('eng', 1.0)])"
72197,7332,,"[('eng', 0.9713748693466187), ('ces', 0.01528051495552063), ('co', 0.006735630799084902)]","(None, [('eng', 0.9713748693466187), ('ces', 0.01528051495552063), ('co', 0.006735630799084902)])"
72198,24296,,"[('hin', 0.8404574990272522)]","(None, [('hin', 0.8404574990272522)])"
72201,16253,,,"(None, nan)"
72202,23842,,,"(None, None)"
72202,23843,,,"(None, None)"
72203,23760,,"[('eng', 0.8300296664237976)]","(None, [('eng', 0.8300296664237976)])"
72204,23844,,,"(None, None)"
72204,23845,,,"(None, None)"
72204,23846,,,"(None, None)"
72204,23847,,,"(None, None)"
72204,24047,,,"(None, None)"
72206,24037,,,"(None, None)"
72206,24038,,,"(None, None)"
72209,24222,,,"(None, None)"
72209,24223,,,"(None, None)"
72209,24224,,,"(None, None)"
72209,24225,,,"(None, None)"
72210,14924,,,"(None, nan)"
72210,14925,,,"(None, nan)"
72211,8332,,,"(None, None)"
72212,23997,,,"(None, None)"
72214,5476,,,"(None, nan)"
72214,24107,,,"(None, None)"
72215,24002,,"[('mr', 0.3059317171573639), ('hin', 0.19422897696495056), ('eng', 0.1363956183195114), ('dan', 0.11093958467245102), ('gd', 0.06685808300971985), ('ha', 0.04409505054354668)]","(None, [('mr', 0.3059317171573639), ('hin', 0.19422897696495056), ('eng', 0.1363956183195114), ('dan', 0.11093958467245102), ('gd', 0.06685808300971985), ('ha', 0.04409505054354668)])"
72216,12000,,"[('eng', 0.8838463425636292)]","(None, [('eng', 0.8838463425636292)])"
72216,21560,,,"(None, nan)"
72218,11826,,"[('ben', 0.7475789785385132), ('mg', 0.07506104558706284), ('eng', 0.06449615210294724)]","(None, [('ben', 0.7475789785385132), ('mg', 0.07506104558706284), ('eng', 0.06449615210294724)])"
